238,1005.34,176
239,1005.34,143
240,1005.34,166
241,1005.34,179
242,997.34,165
243,997.34,174
244,1001.34,184
245,1005.34,176
246,1005.34,187
247,1005.34,193
248,1005.34,191
249,1005.59,189
250,1005.59,190
251,997.59,195
252,1005.59,190
253,1005.59,189
254,1005.59,187
255,1005.59,178
256,1005.59,193
257,1005.59,191
258,1005.59,195
259,1005.59,191
260,1005.59,194
261,1005.59,200
262,1005.59,186
263,1005.59,197
264,1005.59,189
265,1005.59,192
266,1001.58,189
267,997.58,194
268,997.58,194
269,997.58,198
270,997.58,192
271,997.58,192
272,997.58,192
273,997.58,194
274,997.58,197
275,997.58,180
276,1001.58,195
277,1005.59,191
278,1005.6,191
279,1005.6,196
280,1005.6,194
281,1005.6,184
282,1005.46,187
283,997.46,181
284,997.46,194
285,1001.43,188
286,1001.43,200
287,1001.43,191
288,1001.43,196
289,1001.43,190
290,1005.43,196
291,1005.43,186
292,1005.43,183
293,1005.43,194
294,1005.43,190
295,1005.43,200
296,1005.45,192
297,1005.45,200
298,1005.45,201
299,1005.45,191
300,1005.45,194
301,1005.45,190
302,1001.45,190
303,1005.45,159
304,1005.45,194
305,1005.45,195
306,1005.45,192
307,1005.45,193
308,1005.63,189
309,997.63,197
310,1004.64,187
311,1001.76,194
312,1001.76,194
313,1005.76,193
314,1005.75,187
315,1005.75,194
316,1005.75,190
317,1005.76,191
318,1005.76,198
319,1005.76,190
320,1005.76,195
321,1005.76,188
322,1001.75,185
323,1001.75,192
324,1001.75,190
325,1001.75,192
326,1001.75,192
327,1001.75,196
328,1001.75,194
329,1001.75,195
330,997.75,194
331,997.75,202
332,1001.75,183
333,1001.75,188
334,1001.75,196
335,1001.75,184
336,1001.75,197
337,1001.75,200
338,1001.75,182
339,1001.75,193
340,1001.75,189
341,1005.75,194
342,1005.76,190
343,1005.78,193
344,1005.78,199
345,1005.78,196
346,1005.78,198
347,1005.78,199
348,1001.78,191
349,997.77,197
350,997.77,196
351,997.77,192
352,997.77,193
353,997.77,191
354,997.77,198
355,997.77,190
356,997.77,183
357,1005.81,174
358,1005.81,189
359,1005.81,193
360,1005.81,191
361,1005.81,196
362,1005.81,196
363,997.81,197
364,997.81,198
365,997.81,181
366,997.81,199
367,1005.81,194
368,1005.81,194
369,1005.81,194
370,1005.81,196
371,1005.81,177
372,1005.81,192
373,1005.81,190
374,1005.81,187
375,1005.81,193
376,1008.82,195
377,1005.81,200
378,1005.81,200
379,1005.81,190
380,1005.81,180
381,1005.81,184
382,1005.81,192
383,1005.86,193
384,1006.12,187
385,1006.39,198
386,1006.65,194
387,1006.65,186
388,1006.65,191
389,998.65,192
390,998.65,196
391,1005.66,190
392,1002.65,198
393,1002.65,183
394,1002.65,196
395,1002.65,190
396,1002.65,197
397,1006.65,192
398,1006.65,192
399,1006.65,194
400,1006.65,192
401,1006.65,191
402,1006.65,201
403,1006.65,179
404,1006.65,194
405,1006.65,195
406,1006.65,189
407,998.64,196
408,998.64,191
409,1006.64,192
410,1006.64,196
411,1006.64,193
412,1006.64,191
413,1006.64,185
414,1006.58,177
415,1002.58,188
416,1002.58,194
417,1002.58,194
418,1002.58,198
419,1002.58,195
420,1002.58,192
421,1009.59,187
422,1006.58,194
423,1006.58,180
424,1006.59,194
425,1006.59,188
426,1006.58,193
427,1006.58,193
428,1006.58,192
429,1006.58,197
430,1006.58,181
431,1006.58,199
432,1006.58,187
433,998.57,194
434,998.57,185
435,998.57,190
436,998.57,199
437,998.57,192
438,998.57,196
439,998.57,190
440,998.57,194
441,998.57,184
442,998.57,200
443,998.57,197
444,1002.57,189
445,1006.58,191
446,1006.58,198
447,1006.58,194
448,1006.58,199
449,1006.58,198
450,1006.58,186
451,998.57,186
452,998.57,204
453,1002.57,192
454,1002.57,199
455,1002.57,195
456,1002.57,200
457,1002.57,193
458,1006.58,192
459,1006.58,202
460,1006.55,186
461,1006.55,197
462,1006.55,190
463,1006.55,193
464,1006.55,199
465,1006.55,190
466,1006.55,194
467,1006.55,195
468,1006.55,194
469,1006.55,184
470,1006.55,191
471,1006.58,197
472,1006.58,196
473,1006.58,198
474,1006.58,197
475,1006.58,192
476,998.57,190
477,1002.57,198
478,1002.57,199
479,1002.57,188
480,1002.57,178
481,1002.57,190
482,1006.58,196
483,1006.58,196
484,1006.58,194
485,1006.58,194
486,1006.58,194
487,1006.58,189
488,1006.58,191
489,1006.58,179
490,1006.58,193
491,1006.58,189
492,1006.58,200
493,1006.58,200
494,1006.58,182
495,998.58,194
496,1002.58,197
497,1002.58,193
498,1002.58,185
499,1002.58,196
500,1002.58,197
501,1006.58,187
502,1006.58,193
503,1006.58,191
504,1006.58,195
505,1006.58,195
506,1006.58,195
507,1006.58,190
508,1006.58,177
