1,1330,0
2,1330,13
1,1330.02,0
2,1353.32,92
3,1356.71,52
4,1356.41,49
5,1356.44,39
6,1350.52,45
7,1356.6,57
8,1356.6,32
9,1356.6,33
10,1360.33,51
11,1369.59,69
12,1369.59,51
13,1369.62,42
14,1369.61,43
15,1369.59,80
16,1369.54,126
17,1376.98,133
18,1377.74,94
19,1380.83,134
20,1377.05,105
21,1377.46,103
22,1377.46,99
23,1377.46,89
24,1377.4,83
25,1381.32,93
26,1381.35,89
27,1386.39,87
28,1396.97,76
29,1396.94,42
30,1409.02,81
31,1443.29,89
32,1442.97,108
33,1442.97,107
34,1442.97,40
35,1439.15,35
36,1432.18,33
37,1428.38,78
38,1422.85,123
39,1416.27,130
40,1416.27,68
41,1416.79,92
42,1404.41,81
43,1405.11,104
44,1405.11,94
45,1406.64,117
46,1410.68,88
47,1424.29,77
48,1418.16,52
49,1422.16,55
50,1429.26,52
51,1444.04,88
52,1469.08,80
53,1469.08,89
54,1469.3,62
55,1469.33,58
56,1469.82,67
57,1469.94,123
58,1467.83,90
59,1465.57,32
60,1465.62,36
61,1453.15,35
62,1453.15,42
63,1444.27,47
64,1440.32,104
65,1438.11,113
66,1435.12,90
67,1435.28,80
68,1430.08,79
69,1428.16,95
70,1426.16,90
71,1431.14,91
72,1443.32,59
73,1443.32,35
74,1444.04,45
75,1447.46,57
76,1465.49,110
77,1485.52,78
78,1485.52,52
79,1485.52,61
80,1485.52,79
81,1485.52,95
82,1484.38,128
83,1483.38,29
84,1479.55,52
85,1472.2,42
86,1469.32,36
87,1469.33,29
88,1461.64,32
89,1459.58,23
90,1457.59,36
91,1457.61,41
92,1457.62,36
93,1459.38,27
94,1459.38,32
95,1459.41,41
96,1459.42,45
97,1459.59,78
98,1462.6,123
99,1461.48,111
100,1462.01,82
101,1462.02,88
102,1458.14,96
103,1455.14,95
104,1455.14,97
105,1462.32,91
106,1474.38,60
107,1469.33,53
108,1472.54,45
109,1479.05,60
